Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
500415,B003QNLUTI,A2B3WEXPTH9XZZ,kahli,0,0,5,1346716800,Great deal,"I used to buy the 2 packs almost daily at over $5 a pack. When I saw this case I just had t get them. I love 5 hour energy. I only use them on long drives now, but its s till a great product!"
500446,B003QNLUTI,A2LMXTLEP8EI5Y,"C. Le ""CY""",0,0,5,1330041600,You Will Feel Super Invincible+ Multi Vitamin,"i take this and with  omega 3. i am a writer and have not completed a entire novel until now. this is my secret. and this is so much better than a big red energy drink why?<br /><br />1.absolutely no racing heartbeat or too wired like redline.<br />2.absolutely no crash. a perfect combo of natural caffine<br />3.amazing joyful upbeat do anything feeling.all the time.<br />4.please follow the bottle.i learn the hard way. 1 bottle a day not 2.<br />5.combine these with nlp or another motivation technique and its been my cure all.just feeling great<br />6. i have been battleing the mild ""blues"" all my life until about 3 weeks ago.<br />TC-"
500496,B003QNLUTI,A2P71WA0V5MIPD,"C. McDonald ""CRM""",11,14,5,1228780800,"5 Hour Energy...  Long lasting, no crash!!!","This stuff really works, and it's cheaper and better than Red Bull, Monster, or any of the other energy drinks.  It lasts longer, there's no crash, and no sugar.  I drink one every morning instead of coffee, and the best thing is, it actually tastes pretty good.  Highly recommended to start your day."
500503,B003QNLUTI,A3K6EDTDP7DXM2,Tricia,0,0,5,1310947200,The Gentle Wakeup Method,"I'm a night owl with a 8-4 job that is preceeded by a 1-hour commute, that often gets stuck on call during the late hours simply because my supervisor knows I'll be awake. So sleep is a coveted prize.<br /><br />I originally was drinking Monster energy drinks. While good, eventually my tolerance was so high I'd be drinking 2-3 of them just to keep going, which would start making my stomach rebel. I tried coffee as an alternative, and that was a guarentee for a rebellious stomach, and the stuff usually took a good hour to really have effect no matter how strong I made it.<br /><br />I stumbled onto 5-hour energy when hiding in a 7-11 during a sudden downpour on my walk to the office, and figured, ""Eh, why not."" I'd seen a few commercials, but kinda just wrote it off - primarily because I utterly hated that their early commericals were almost entirely a smear against other alternatives. I chugged it, then headed back on my walk once it was clear.<br /><br />I was awake and alert by the time I got to the office, and I'd only downed half the bottle. I was expecting an aftershot later from my stomach (I really have a touchy one), with only a very minor reaction from it.<br /><br />Big thing that hit me, was the price they slap on them Downtown; this 12 pack was the answer to that. Especially since I will easily go through them all.<br /><br />I very definitely recommend them."
500508,B003QNLUTI,A3M7SV6HWM297F,Jason,0,0,5,1308528000,Great product,"Quick shipping, good price, exactly what I paid for.  I'm definitely not a morning person, but these definitely do the job.  I hate coffee and these definitely don't taste ""good"", but they are easy enough to take down.  It's not like you're trying to shoot a bottle of cough syrup, it's really not that bad.  Kind of tart/tangy but it gets the job done.  Good product."
500510,B003QNLUTI,A2CJL1UC67IYR0,Ryan,0,0,3,1306800000,they really do work,"They do work, and don't taste too bad<br /><br />Only complaint and reason I didn't give 5 stars is they are expensive little buggers; wish these things would come down in price."
500512,B003QNLUTI,A2OJ0KLA6IOGVA,Andre D Sanders,0,0,5,1302739200,Price is constantly creeping...,"Up and up. I remember when this was 19 or 21 dollars. In a matter of months, it's near 27 bucks. While I enjoy the product and would like to buy in bulk, I'm going to have to stop."
500514,B003QNLUTI,A3Q75I36A5RM3W,Blake,0,0,5,1301875200,Dare I say it is better than coffee!!!,"I am an ex barista who worked at Starbucks over a decade ago, and have been a slave to coffee for many years. I have found that the 5 Hour Energy Extra Strength Berry Flavored not only stimulates me better, but it lasts longer too!"
500527,B003QNLUTI,A15IR500JQ02X0,gioslick,0,0,5,1297209600,great product,Great if you need energy!  I use this product daily and it keeps me going with my extremely high-stress job!
500534,B003QNLUTI,A1IOSSMG1CLUCB,"Barbara  Murray ""grandma""",0,0,5,1289606400,5-Hour Extra Strength Berry,Does what it says...it's an energy drink but so is coffee.  Unlike coffee you can carry it to class and take it when you need it.
500537,B003QNLUTI,A1006V961PBMKA,Neal Mayborn,0,0,3,1287100800,not that different from regular 5 hour,this has more caffiene and 2000 mg of energy blend... instead of 1870 mg energy blend... I can't tell the difference from regular 5 hour energy but it costs more. it's good though. I think 5 hour energy is the best energy shot available.
500539,B003QNLUTI,A2LE4VC8KD57EP,Tennie Slone,0,0,5,1282003200,Good Stuff,"I ordered the 5 hour energy drink from Amazon because it is cheaper than buying it one bottle at a time.  This product is great when you need to stay alert for 5 hours.  I have had no jittery, caffeine type effects from it.  It just lets you have 5 hours of non-drowsy time and then it lets you go to sleep.  Very good for people who need to drive at night or do something that requires mental alertness.  Highly recommend it!!"
500540,B003QNLUTI,A1RSTON1MRXW0,Nebula Haze,0,0,5,1274054400,"Works great, tastes great",I've tried a million kinds of energy drinks but these 5-hour energy shots always work the best for me. I have a lower tolerance so I only need half of one of these to get a good effect. They taste pretty good for an energy drink. They are a fruity berry flavor with hints of multivitamin. They last for at least five hours. I'll take them around 7 or 8 pm if I have to stay up studying and sometimes they'll keep me up until 2-3 in the morning.
500541,B003QNLUTI,A1SIRPSBFFZR26,"Mr. Man ""Rambo""",0,0,5,1270944000,Really Perks you UP!,"I drink red bull, but sometimes I don't want to drink a whole can, so I keep these little bottles nearby and drink one of them.  One gulp and 15 minutes later I feel like I can get up off the couch and do something productive. Easy to take with you because one will fit in your pocket and is ready when you are. Great Product!"
500542,B003QNLUTI,A1I7JF2ALF84M,disappointed,0,0,5,1265760000,5-hour energy,I just had twins in December.  How do I make it through the workday?????  5-hour energy.  Enough said.
500543,B003QNLUTI,A14VFEX3PG0O7V,"Michael Booth-marciano ""Michael Marciano""",0,0,5,1248998400,Great product!!,5 hour energy give you a kick in the pants...great for a rough day at work!!
500544,B003QNLUTI,A3MSAURN3H0O4M,"Stephen Alexander Davis ""Stephen Alexander Davis""",0,0,4,1244160000,Tastes good and it works!,Great product.  It tastes fairly good and does give you a nice burst of energy to do what you need to do on a Wednesday (and Thursday)
500554,B003QNLUTI,A19HDZR0MZYAXO,Sean Stark,1,2,5,1282089600,"Very pleased, repeat customer",This is my 3rd or 4th purchase from this company. The price can't be beat and the shipping is extremely fast. Couldn't be happier with my experience.
500555,B003QNLUTI,A3LF9GB062XMF6,TheLlamaBook,1,2,5,1267056000,"Not magical, but close.","This isn't a LOT of sugar/caffeine.<br /><br />It's a LOT of vitamins and some energy blend. It has (supposedly) 200mg of caffeine, which is about as much in a strong cup of coffee. Compare this to the average 45 mg contained in Diet Coca-Cola. I compare this product to Diet Coke because regular Coca-Cola contains enough sugar to obscure the effects of its caffeine.<br /><br />With knowledge of its contents in mind, this product offers a subtle and extended increase in energy. It is clearly an increase in energy, but that doesn't mean that you'll experience anything similar to the energy boost from a sugar high. It's a much more controlled boost in energy.<br /><br />I recommend this product to anyone who is in generally good health. Even if you don't take it for extra energy, it's probably a good idea to take vitamins every once in a while rather than not taking vitamins at all.<br /><br />Forclosure: The only other energy shot that I tried is the Mountain Dew one...it wasn't worth it. I have consumed more than my fair share of energy drinks, though (rockstar, monster, etc.)."
500556,B003QNLUTI,A2GUF1575GL2IJ,"C. Sims ""Alpha Nerd""",1,2,4,1245974400,Good energy,I figured this would be a good energy shot before my evening workout and it is. After working all day and still needing more exercise this really helps get me through. At first I was amazed at how good it tasted. It reminds me a bit of Kool-aid. Then the aftertaste hit and I thought I was going to die. Fortunately it is small so you can shoot it down and chase it with anything. I'll keep using these as long as I can find more. The pricer here on Amazon also makes them a valuable find.
